ENT,MUN,NOM_MUN,TOT_VIV,VIV_REM,VIV_EMIG,VIV_CIRC,VIV_RET,IAIM,GAIM,POS_NAL
30,30178,Tlacotalpan,3878,2.91,3.46,1.91,0,2.152,Bajo,1237
30,30179,Tlacotepec de Mejía,840,0.24,1.31,1.31,0,0.746,Muy bajo,1751
30,30180,Tlachichilco,2278,2.24,3.12,1.23,0.31,1.707,Bajo,1350
30,30181,Tlalixcoyan,9162,4.67,7.04,0.61,0.65,3.261,Bajo,983
30,30182,Tlalnelhuayocan,2234,0.81,3.94,0,0,1.129,Muy bajo,1561
30,30183,Tlapacoyan,11977,2.09,1.94,0.63,0.41,1.295,Bajo,1491
30,30184,Tlaquilpa,1014,4.24,7.2,0.49,0.1,2.648,Bajo,1099
30,30185,Tlilapan,866,0.35,0.23,0,0,0.149,Muy bajo,2211
30,30186,Tomatlán,1415,4.24,6.64,1.2,0.57,3.03,Bajo,1020
30,30187,Tonayán,818,3.3,6.85,0,0,2.573,Bajo,1116
30,30188,Totutla,3088,0.91,1.17,0.1,0,0.558,Muy bajo,1878
30,30189,Tuxpan,31502,1.38,0.98,0.19,0.06,0.644,Muy bajo,1818
30,30190,Tuxtilla,657,4.57,5.02,1.22,0.61,2.818,Bajo,1056
30,30191,Ursulo Galván,7798,6.82,8.41,2.14,0.29,4.388,Medio,789
30,30192,Vega de Alatorre,4756,4.33,6.22,0.44,0.02,2.275,Bajo,1207
30,30193,Veracruz,126212,2.03,1.91,0.34,0.14,1.087,Muy bajo,1588
30,30194,Villa Aldama,1599,0.19,0.19,0.13,0.06,0.112,Muy bajo,2260
30,30195,Xoxocotla,771,0.26,0.26,0,0,0.138,Muy bajo,2226
30,30196,Yanga,4144,21.48,23.02,1.81,5.16,12.599,Muy alto,128
30,30197,Yecuatla,2680,18.77,22.16,2.16,3.36,12.088,Muy alto,155
30,30198,Zacualpan,1559,5.13,5.32,1.92,0.51,3.225,Bajo,989
30,30199,Zaragoza,1622,0,0.12,0.55,0,0.157,Muy bajo,2201
30,30200,Zentla,2444,2.95,5.28,1.76,0,2.521,Bajo,1133
30,30201,Zongolica,8219,1.22,2.6,0.02,0.11,1.017,Muy bajo,1624
30,30202,Zontecomatlán de López y Fuentes,2294,0.61,0.65,0.17,0.31,0.427,Muy bajo,1989
30,30203,Zozocolco de Hidalgo,2216,0.18,0.09,0,0,0.071,Muy bajo,2296
30,30204,Agua Dulce,11230,0.73,1.54,0,0,0.581,Muy bajo,1860
30,30205,El Higo,4571,3.7,1.84,0.59,0.13,1.403,Bajo,1456
30,30206,Nanchital de Lázaro Cárdenas del Río,6835,0.94,0.53,0.51,0,0.506,Muy bajo,1920
30,30207,Tres Valles,11206,8.75,12.15,1.59,0.21,5.596,Medio,652
30,30208,Carlos A. Carrillo,6277,4.14,3.39,0.38,0.48,2.155,Bajo,1236
30,30209,Tatahuicapan de Juárez,2517,1.83,3.18,0,0,1.264,Bajo,1507
30,30210,Uxpanapa,4320,2.92,5.44,0.28,0.23,2.234,Bajo,1217
30,30211,San Rafael,,,,,,,,
30,30212,Santiago Sochiapan,,,,,,,,
31,31001,Abalá,1320,0.76,0.38,0,0,0.312,Muy bajo,2079
31,31002,Acanceh,2896,0.59,0.38,0.21,0,0.329,Muy bajo,2069
31,31003,Akil,1863,1.4,4.88,0.48,0,1.62,Bajo,1378
31,31004,Baca,1243,0.97,0.64,0,0,0.419,Muy bajo,1999
31,31005,Bokobá,440,0.23,0.68,0,0.23,0.293,Muy bajo,2093
31,31006,Buctzotz,1831,1.58,3.82,0.49,0.82,1.623,Bajo,1377
31,31007,Cacalchén,1501,1.2,1,0,0.8,0.813,Muy bajo,1718
31,31008,Calotmul,823,1.22,0,0,0,0.309,Muy bajo,2081
31,31009,Cansahcab,1211,3.8,3.55,0,1.4,2.361,Bajo,1181
31,31010,Cantamayec,394,0,0.51,0,0,0.128,Muy bajo,2237
31,31011,Celestún,1563,0.32,0,0,0.06,0.1,Muy bajo,2278
31,31012,Cenotillo,836,15.79,10.53,0,4.9,8.036,Alto,398
31,31013,Conkal,1790,0,0.06,0,0,0.015,Muy bajo,2339
31,31014,Cuncunul,265,0,0,0,0,0,nulo,
31,31015,Cuzamá,985,0,0,0,0,0,nulo,
31,31016,Chacsinkín,450,0.89,1.56,0,0,0.639,Muy bajo,1821
31,31017,Chankom,757,0.4,0,0,0,0.101,Muy bajo,2274
31,31018,Chapab,681,0.73,0.59,0,0,0.352,Muy bajo,2050
31,31019,Chemax,5076,0,0,0,0,0,nulo,
31,31020,Chicxulub Pueblo,816,0.37,0,0,0,0.097,Muy bajo,2283
31,31021,Chichimilá,1179,0,0,0,0,0,nulo,
31,31022,Chikindzonot,650,0,0,0,0,0,nulo,
31,31023,Chocholá,976,0.51,0,0,0,0.13,Muy bajo,2235
31,31024,Chumayel,598,2.68,8.86,0,0,2.695,Bajo,1083
31,31025,Dzán,823,6.2,6.68,0.97,0,3.558,Bajo,934
31,31026,Dzemul,895,0.67,0.22,0,0,0.246,Muy bajo,2123
31,31027,Dzidzantún,1922,0.78,0,0,0,0.202,Muy bajo,2162
31,31028,Dzilam de Bravo,626,2.4,1.28,0,0,0.951,Muy bajo,1654
31,31029,Dzilam González,1530,0,0.78,0,0,0.209,Muy bajo,2155
31,31030,Dzitás,699,0,0,0.57,0,0.15,Muy bajo,2210
31,31031,Dzoncauich,669,3.14,2.69,0,0.45,1.336,Bajo,1472
31,31032,Espita,2678,0.3,0.49,0.3,0.3,0.352,Muy bajo,2049
31,31033,Halachó,3751,1.25,0.4,0,0,0.438,Muy bajo,1981
31,31034,Hocabá,1171,0.6,0.09,0,0,0.181,Muy bajo,2179
31,31035,Hoctún,1367,5.71,4.17,0.51,0.51,3.111,Bajo,1004
31,31036,Homún,1361,0.59,0.51,0,0,0.29,Muy bajo,2096
31,31037,Huhí,1059,3.21,4.25,0.85,0.38,2.29,Bajo,1203
31,31038,Hunucmá,5433,0.06,0.02,0,0.04,0.03,Muy bajo,2328
31,31039,Ixil,708,0.28,0.56,0,0,0.231,Muy bajo,2139
31,31040,Izamal,5322,1.79,0.94,0,0,0.697,Muy bajo,1782
31,31041,Kanasín,8504,0.91,0.75,0,0.21,0.496,Muy bajo,1929
31,31042,Kantunil,1115,0.72,0.81,0.09,0,0.412,Muy bajo,2003
31,31043,Kaua,459,0.22,0,0,0,0.055,Muy bajo,2311
31,31044,Kinchil,1338,0.37,0.37,0,0,0.21,Muy bajo,2154
31,31045,Kopomá,538,0.37,0,0,0,0.1,Muy bajo,2276
31,31046,Mama,565,9.91,10.27,1.06,0,5.209,Medio,694
31,31047,Maní,1056,17.33,22.82,0.09,2.08,10.917,Alto,203
31,31048,Maxcanú,3972,0,0,0,0,0,nulo,
31,31049,Mayapán,465,0.65,0,0,0,0.163,Muy bajo,2190
31,31050,Mérida,175966,1.33,0.55,0.32,0.25,0.629,Muy bajo,1827
31,31051,Mocochá,634,0,0.47,0.79,0,0.34,Muy bajo,2058
31,31052,Motul,6999,1.94,1.89,0,0.36,1.155,Muy bajo,1549
31,31053,Muna,2548,3.89,6.79,0.43,1.81,3.133,Bajo,999
31,31054,Muxupip,587,4.09,2.21,0.34,0,1.719,Bajo,1345
31,31055,Opichén,1108,0,0,0,0,0,nulo,
31,31056,Oxkutzcab,5211,14.43,15.6,0.96,0.94,7.947,Alto,411
31,31057,Panabá,1797,0,0,0,0,0,nulo,
31,31058,Peto,4080,6.25,6.15,1.67,1.67,4.029,Medio,847
31,31059,Progreso,12667,1.78,0.47,0.14,0.21,0.685,Muy bajo,1792
31,31060,Quintana Roo,236,1.27,0.85,0,0,0.552,Muy bajo,1882
31,31061,Río Lagartos,762,0.39,0,0,0,0.103,Muy bajo,2271
31,31062,Sacalum,891,0.45,0,0,0,0.118,Muy bajo,2253
31,31063,Samahil,984,0.41,0,0,0,0.112,Muy bajo,2259
31,31064,Sanahcat,311,0.64,0,0,0,0.162,Muy bajo,2192
31,31065,San Felipe,522,1.34,0.38,0,0.19,0.441,Muy bajo,1980
31,31066,Santa Elena,696,0,0.86,0,0,0.23,Muy bajo,2141
31,31067,Seyé,1919,0.1,0.05,0,0,0.043,Muy bajo,2320
31,31068,Sinanché,800,1.88,0.75,0,0,0.69,Muy bajo,1789
31,31069,Sotuta,1718,2.15,1.05,0.81,0,1.045,Muy bajo,1609
31,31070,Sucilá,941,1.06,1.06,0,0,0.565,Muy bajo,1872
31,31071,Sudzal,329,0.61,0.3,0,0,0.239,Muy bajo,2130
31,31072,Suma,455,0.22,0,0,0,0.058,Muy bajo,2306
31,31073,Tahdziú,594,1.18,1.68,0,0,0.641,Muy bajo,1820
31,31074,Tahmek,980,0.82,1.22,0,0,0.592,Muy bajo,1853
31,31075,Teabo,1004,1,1.99,0,0,0.786,Muy bajo,1724
31,31076,Tecoh,3046,0.43,0.43,0,0,0.236,Muy bajo,2133
31,31077,Tekal de Venegas,555,0,0,0,0,0,nulo,
31,31078,Tekantó,944,0.64,0.64,0.53,0,0.481,Muy bajo,1945
31,31079,Tekax,7084,1.17,1.16,0.17,0,0.601,Muy bajo,1847
31,31080,Tekit,1753,0,0,0,0,0,nulo,
31,31081,Tekom,535,0,0,0,0,0,nulo,
31,31082,Telchac Pueblo,917,1.53,0.76,0.44,0.44,0.731,Muy bajo,1760
31,31083,Telchac Puerto,409,1.22,0.24,0,0.24,0.447,Muy bajo,1975
31,31084,Temax,1416,0,0,0,0,0,nulo,
31,31085,Temozón,2469,0.32,0,0,0,0.084,Muy bajo,2290
31,31086,Tepakán,569,1.05,0,0,1.05,0.563,Muy bajo,1874
31,31087,Tetiz,960,3.02,4.58,0,1.25,2.266,Bajo,1208
31,31088,Teya,453,0.44,0,0,0,0.119,Muy bajo,2250
31,31089,Ticul,6708,0.36,0.54,0,0.04,0.257,Muy bajo,2119
31,31090,Timucuy,1280,0,0,0,0,0,nulo,
31,31091,Tinum,1966,0,0,0,0.05,0.013,Muy bajo,2342
31,31092,Tixcacalcupul,1144,0,0,0,0,0,nulo,
31,31093,Tixkokob,3741,0.37,0,0,0.11,0.127,Muy bajo,2241
31,31094,Tixmehuac,794,1.64,1.39,0,0,0.795,Muy bajo,1722
31,31095,Tixpéhual,1118,0,0.45,0,0,0.121,Muy bajo,2246
31,31096,Tizimín,14277,0.4,0.06,0,0,0.121,Muy bajo,2248
31,31097,Tunkás,808,11.39,10.4,0.25,1.98,5.895,Medio,616
31,31098,Tzucacab,2496,0.64,1,0.52,0.36,0.595,Muy bajo,1849
31,31099,Uayma,644,1.4,0,0,0,0.368,Muy bajo,2038
31,31100,Ucú,665,0.15,0,0,0,0.041,Muy bajo,2322
31,31101,Umán,11123,0.27,0.48,0.23,0.16,0.302,Muy bajo,2089
31,31102,Valladolid,12215,0.3,0.12,0,0,0.109,Muy bajo,2263
31,31103,Xocchel,636,0,0,0,0,0,nulo,
31,31104,Yaxcabá,2666,0,0.23,0,0,0.057,Muy bajo,2308
31,31105,Yaxkukul,601,1,2,0.33,0,0.863,Muy bajo,1699
31,31106,Yobaín,533,0.56,0,0,0,0.146,Muy bajo,2214
32,32001,Apozol,1838,19.15,18.72,18.88,4.68,15.486,Muy alto,45
32,32002,Apulco,1030,21.07,17.67,0.68,3.4,10.779,Alto,206
32,32003,Atolinga,902,21.4,21.06,3.33,6.54,13.007,Muy alto,112
32,32004,Benito Juárez,1005,12.34,16.12,4.48,4.68,9.276,Alto,306
32,32005,Calera,7128,5.29,9.44,1.5,2.58,4.474,Medio,779
32,32006,Cañitas de Felipe Pescador,1929,9.54,9.07,5.6,0.62,6.088,Medio,592
32,32007,Concepción del Oro,2896,1.86,1.14,0.14,0,0.695,Muy bajo,1785
32,32008,Cuauhtémoc,2285,8.62,10.2,5.78,2.89,7.258,Alto,464
32,32009,Chalchihuites,2678,28.01,26.74,6.57,6.91,17.215,Muy alto,19
32,32010,Fresnillo,41766,7.52,7.28,0.94,1.01,4.235,Medio,821
32,32011,Trinidad García de la Cadena,937,24.76,13.66,3.95,7.47,12.312,Muy alto,145
32,32012,Genaro Codina,1557,7.58,9.96,2.5,0.71,5.277,Medio,685
32,32013,General Enrique Estrada,1317,10.86,9.87,1.06,1.97,5.877,Medio,618
32,32014,General Francisco R. Murguía,5463,47.72,30.99,5.51,4.8,22.436,Muy alto,2
32,32015,El Plateado de Joaquín Amaro,563,34.99,23.8,5.68,7.28,17.813,Muy alto,15
32,32016,General Pánfilo Natera,4653,18.22,22.95,8.7,2.79,13.242,Muy alto,104
32,32017,Guadalupe,25259,4.54,6.1,0.83,0.44,2.904,Bajo,1041
32,32018,Huanusco,1253,31.68,18.04,3.59,5.99,14.291,Muy alto,74
32,32019,Jalpa,5328,19.05,12.56,5.12,2.67,10.04,Alto,250
32,32020,Jerez,13970,17.82,14.27,2.82,4.84,10.022,Alto,251
32,32021,Jiménez del Teul,1043,17.07,17.35,0.86,2.21,9.684,Alto,264
32,32022,Juan Aldama,4275,24.89,17.29,5.4,6.06,14.104,Muy alto,80
32,32023,Juchipila,3121,26.53,14,5.99,5.86,13.208,Muy alto,106
32,32024,Loreto,7863,6.71,8.29,1.67,1.44,4.15,Medio,830
32,32025,Luis Moya,2458,17.01,19.37,4.48,1.83,11.107,Alto,196
32,32026,Mazapil,3828,3.68,3.4,1.57,0.52,2.353,Bajo,1183
32,32027,Melchor Ocampo,581,4.99,6.88,0.17,0,2.987,Bajo,1028
32,32028,Mezquital del Oro,698,20.49,18.91,9.6,1.86,12.79,Muy alto,122
32,32029,Miguel Auza,4222,9.71,8.5,1.92,3.81,6.135,Medio,588
32,32030,Momax,787,23.76,18.04,1.4,7.12,12.86,Muy alto,117
32,32031,Monte Escobedo,2418,23.86,18.86,2.23,6.24,12.97,Muy alto,113
32,32032,Morelos,2291,4.98,3.06,0.22,2.36,2.643,Bajo,1100
32,32033,Moyahua de Estrada,1406,24.82,12.52,5.69,2.7,11.493,Muy alto,180
32,32034,Nochistlán de Mejía,7346,30.07,23.81,3.88,4.49,15.639,Muy alto,44
32,32035,Noria de Ángeles,2938,15.72,19.78,7.15,1.91,11.526,Alto,179
32,32036,Ojocaliente,7917,12.64,12.29,11.61,3.55,10.082,Alto,246
32,32037,Pánuco,3065,4.34,5.29,2.61,0.42,3.031,Bajo,1017
32,32038,Pinos,14487,8.66,14.71,0.87,3.8,6.054,Alto,596
32,32039,Río Grande,13214,24.6,23.75,9.91,2.07,15.64,Muy alto,43
32,32040,Sain Alto,4344,18.74,16.67,1.22,1.77,8.797,Alto,347
32,32041,El Salvador,718,0.84,1.39,0.14,0.14,0.618,Muy bajo,1834
32,32042,Sombrerete,13848,8.66,13.03,5.13,1.46,7.334,Alto,448
32,32043,Susticacán,332,40.66,18.07,0.9,8.43,17.173,Muy alto,21
32,32044,Tabasco,3763,28.3,12.99,4.07,5.24,12.598,Muy alto,129
32,32045,Tepechitlán,2369,22.63,22.08,3.76,5.4,13.672,Muy alto,94
32,32046,Tepetongo,2162,27.1,20.91,2.96,5.27,14.219,Muy alto,75
32,32047,Teúl de González Ortega,2220,17.34,17.34,4.82,5.32,11.393,Alto,186
32,32048,Tlaltenango de Sánchez Román,5497,15.88,15.17,3.35,4.33,9.894,Alto,257
32,32049,Valparaíso,7415,16.94,12.85,1.46,3.39,9.158,Alto,316
32,32050,Vetagrande,1613,6.63,13.83,3.72,2.85,6.744,Alto,513
32,32051,Villa de Cos,6703,5.64,8.04,2.1,1.12,4.394,Medio,788
32,32052,Villa García,3140,6.91,14.46,4.3,1.78,6.041,Alto,599
32,32053,Villa González Ortega,2530,20.67,26.36,2.06,4.55,13.423,Muy alto,99
32,32054,Villa Hidalgo,3381,18.04,22.74,11.45,2.31,14.106,Muy alto,79
32,32055,Villanueva,7347,15.75,12.78,2.53,4.79,9.019,Alto,327
32,32056,Zacatecas,29248,6.47,3.83,1.97,1.51,3.603,Bajo,918
32,32057,Trancoso,2537,7.17,8.79,3.39,1.81,5.401,Medio,673
32,32058,Santa María de la Paz,,,,,,,,
