hts8	year	brief_description	quantity_1_code	quantity_2_code	wto_binding_code	mfn_rate_type_code	mfn_ave	mfn_ad_val_rate	mfn_specific_rate	mfn_other_rate	gsp_indicator	gsp_ctry_excluded	gsp_ctry_excluded2	gsp_ctry_excluded3	gsp_ctry_excluded4	apta_indicator	civil_air_indicator	nafta_canada_ind	canada_rate_type_code	canada_ave	canada_ad_val_rate	canada_specific_rate	canada_other_rate	nafta_mexico_ind	mexico_rate_type_code	mexico_ave	mexico_ad_val_rate	mexico_specific_rate	mexico_other_rate	cbi_indicator	cbi_rate_type_code	cbi_ave	cbi_ad_val_rate	cbi_specific_rate	cbi_other_rate	agoa_indicator	cbtpa_indicator	cbtpa_rate_type_code	cbtpa_ave	cbtpa_ad_val_rate	cbtpa_specific_rate	cbtpa_other_rate	israel_fta_indicator	israel_rate_type_code	israel_ave	israel_ad_val_rate	israel_specific_rate	israel_other_rate	atpa_indicator	atpa_rate_type_code	atpa_ave	atpa_ad_val_rate	atpa_specific_rate	atpa_other_rate	pharmaceutical_ind	dyes_indicator	col2_rate_type_code	col2_ave	col2_ad_val_rate	col2_specific_rate	col2_other_rate	begin_effect_date	end_effective_date	additional_tariff_num_ind	unitvalue
73141230	2001	"Stainless steel, Fourdrinier wires for papermaking machines w/94 or more wires to the lineal cm in warp or filling"	"M2"	"KG"	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.75	.75	0	0	"1/1/96"	"12/31/2100"		
73141260	2001	"Stainless steel, Fourdrinier wires for papermaking machines w/36 to 93 wires to the lineal cm in warp or filling"	"M2"	"KG"	"B"	7	.03	.03	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.75	.75	0	0	"1/1/01"	"12/31/01"		5.05645
73141290	2001	"Stainless steel, woven cloth endless bands for machinery, nesoi, w/meshes finer than 36 wires to the lineal cm in warp or filling"	"M2"	"KG"	"B"	7	.022	.022	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.6	.6	0	0	"1/1/01"	"12/31/01"		8.96296
73141300	2001	"Iron or steel (o/than stainless), woven cloth endless bands for machinery, neosi"	"M2"	"KG"	"B"	7	.015	.015	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	7	.009	.009	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.6	.6	0	0	"1/1/01"	"12/31/01"		4.59737
73141410	2001	"Stainless steel, woven cloth (o/than endless bands for machinery), w/meshes not finer than 12 wires to the lineal cm in warp or filling"	"M2"	"KG"	"B"	7	.015	.015	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.35	.35	0	0	"1/1/01"	"12/31/01"		5.60972
73141420	2001	"Stainless steel, woven cloth (o/than endless bands for machinery), w/meshes finer 12 but n/finer 36 wires to the lineal cm warp/filling"	"M2"	"KG"	"B"	7	.015	.015	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.5	.5	0	0	"1/1/01"	"12/31/01"		3.6858
73141430	2001	"Stainless steel, Fourdrinier wires (o/than endless bands) for papermaking machines,w/meshes 94 or more wire to lineal cm warp/filling"	"M2"	"KG"	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.75	.75	0	0	"1/1/96"	"12/31/2100"		34.7116
73141460	2001	"Stainless steel, Fourdrinier wires (o/than endless bands) for papermaking machines, w/meshes 36 to 93 wires to the lineal cm warp/filling"	"M2"	"KG"	"B"	7	.03	.03	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.75	.75	0	0	"1/1/01"	"12/31/01"		3.31443
73141490	2001	"Stainless steel woven cloth (other than endless band for machinery), neosi, w/meshes finer than 36 wires to the lineal cm in warp or filling"	"M2"	"KG"	"B"	7	.022	.022	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.6	.6	0	0	"1/1/01"	"12/31/01"		14.8172
73141900	2001	"Iron or steel (o/than stainless), woven cloth (o/than endless bands for machinery)"	"M2"	"KG"	"B"	7	.015	.015	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	7	.009	.009	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.6	.6	0	0	"1/1/01"	"12/31/01"		8.91494
73142000	2001	"Iron/steel, grill, netting & fencing, of wire w/maximum x-sect. dimension 3 mm or more, welded at intersection, w/mesh size 100 cm2 or more"	"KG"	""	"B"	7	.017	.017	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/01"	"12/31/01"		.581983
73143110	2001	"Iron/steel, fencing, of wire, welded at the intersection, plated or coated with zinc, whether or not covered w/plastic material"	"KG"	""	"B"	1	.001067	0	.001	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.011739	0	.011	0	"12/21/00"	"12/31/01"		.93707
73143150	2001	"Iron/steel, grill and netting, of wire, welded at the intersection, plated or coated with zinc, nesoi"	"KG"	""	"B"	7	.017	.017	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/01"	"12/31/01"		.921148
73143900	2001	"Iron/steel, grill, netting and fencing, of wire, welded at the intersection, not plated or coated with zinc"	"KG"	""	"B"	7	.017	.017	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/01"	"12/31/01"		1.37699
73144100	2001	"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, plated or coated with zinc"	"KG"	""	"B"	1	.001046	0	.001	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.011503	0	.011	0	"12/21/00"	"12/31/01"		.956281
73144200	2001	"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, coated with plastics"	"KG"	""	"B"	1	.00098	0	.001	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	1	.010783	0	.011	0	"12/21/00"	"12/31/01"		1.02015
73144930	2001	"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, not cut to shape"	"KG"	""	"B"	7	.017	.017	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/01"	"12/31/01"		3.51974
73144960	2001	"Iron/steel, grill, netting and fencing, of wire, not welded at the intersection, cut to shape"	"KG"	""	"B"	7	.014	.014	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.35	.35	0	0	"1/1/01"	"12/31/01"		1.45064
73145000	2001	"Iron or steel, expanded metal"	"M2"	"KG"	"B"	7	.011	.011	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/01"	"12/31/01"		3.398
73151100	2001	"Iron or steel, roller chain"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.4	.4	0	0	"1/1/99"	"12/31/2100"		4.81524
73151200	2001	"Iron or steel, articulated link chain (other than roller chain)"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.4	.4	0	0	"1/1/99"	"12/31/2100"		4.05304
73151900	2001	"Iron or steel, parts of articulated link chain"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.4	.4	0	0	"1/1/99"	"12/31/2100"		3.68691
73152010	2001	"Iron or steel, skid chain, not over 8 mm in diameter"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.1	.1	0	0	"1/1/99"	"12/31/2100"		1.22057
73152050	2001	"Iron or steel, skid chain, over 8 mm in diameter"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.010696	0	.025	0	"1/1/89"	"12/31/2100"		2.33735
73158100	2001	"Iron or steel, stud link chain"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.030685	0	.044	0	"1/1/89"	"12/31/2100"		1.43392
73158210	2001	"Alloy steel, welded link chain, not over 10 mm in diameter"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.1	.1	0	0	"1/1/99"	"12/31/2100"		2.23581
73158230	2001	"Alloy steel, welded link chain, over 10 mm in diameter"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.1	.1	0	0	"1/1/89"	"12/31/2100"		2.40768
73158250	2001	"Iron or nonalloy steel, welded link chain, not over 10 mm in diameter"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.1	.1	0	0	"1/1/99"	"12/31/2100"		1.19238
73158270	2001	"Iron or nonalloy steel, welded link chain, over 10 mm in diameter"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.1	.1	0	0	"1/1/89"	"12/31/2100"		1.39258
73158910	2001	"Iron or steel, chain nesoi, with links of essentially round cross section, not over 8 mm in diameter"	"KG"	""	"B"	7	.015	.015	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.1	.1	0	0	"1/1/98"	"12/31/2100"		1.6631
73158930	2001	"Iron or steel, chain nesoi, with links of essentially round cross sections, over 8 mm in diameter"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.018544	0	.047	0	"1/1/89"	"12/31/2100"		2.53457
73158950	2001	"Iron or steel, chain nesoi"	"KG"	""	"B"	7	.039	.039	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		4.50652
73159000	2001	"Iron or steel, parts of chain (other than articulated link chain)"	"KG"	""	"B"	7	.029	.029	0	0	"A*"	"AR"	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		4.10128
73160000	2001	"Iron or steel, anchors, grapnels and parts thereof"	"X"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.25	.25	0	0	"1/1/99"	"12/31/2100"		
73170010	2001	"Iron or steel, thumb tacks"	"KG"	""	"B"	7	.004	.004	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.04	.04	0	0	"1/1/01"	"12/31/01"		2.93089
73170020	2001	"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., not threaded, suitable for use in powder-actuated hand tools"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.002216	0	.015	0	"1/1/89"	"12/31/2100"		6.76892
73170030	2001	"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., threaded, suitable for use in powder-actuated hand tools"	"KG"	""	"B"	7	.015	.015	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/01"	"12/31/01"		4.15918
73170055	2001	"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, made of round wire, nesoi"	"KG"	""	"B"	7	.002	.002	0	0	"A+"	""	""	""	""	""	""	"CA"		0				"MX"	7	.001	.001	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.035	.035	0	0	"12/21/00"	"12/31/01"		.714296
73170065	2001	"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of one piece construction, not made of round wire, nesoi"	"KG"	""	"B"	7	.01	.01	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.055	.055	0	0	"1/1/01"	"12/31/01"		1.86344
73170075	2001	"Iron or steel, nails, tacks, corrugated nails, staples & similar arts., of two or more pieces, nesoi"	"KG"	""	"B"	7	.007	.007	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.08	.08	0	0	"1/1/01"	"12/31/01"		1.25958
73181100	2001	"Iron or steel, coach screws"	"KG"	""	"B"	7	.125	.125	0	0	"A+"	""	""	""	""	"B"	""	"CA"		0				"MX"	7	.025	.025	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/01"	"12/31/01"		.76082
73181200	2001	"Iron or steel, wood screws (o/than coach screws)"	"KG"	""	"B"	7	.125	.125	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/98"	"12/31/2100"		1.48505
73181300	2001	"Iron or steel, screw hooks and screw rings"	"KG"	""	"B"	7	.057	.057	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/98"	"12/31/2100"		2.58164
73181410	2001	"Iron or steel, self-tapping screws, w/shanks or threads less than 6 mm in diameter"	"KG"	""	"B"	7	.062	.062	0	0	"A+"	""	""	""	""	"B"	""	"CA"		0				"MX"	7	.012	.012	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/01"	"12/31/01"		1.55999
73181450	2001	"Iron or steel, self-tapping screws, w/shanks or threads 6 mm or more in diameter"	"KG"	""	"B"	7	.086	.086	0	0	"A+"	""	""	""	""	"B"	""	"CA"		0				"MX"	7	.019	.019	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/01"	"12/31/01"		1.73126
73181520	2001	"Iron or steel, bolts and bolts & their nuts or washers, imported in the same shipment"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.035	.035	0	0	"1/1/99"	"12/31/2100"		1.65517
73181540	2001	"Iron or steel, machine screws (o/than cap screws), 9.5 mm or more in length and 3.2 mm in diameter"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.012583	0	.022	0	"1/1/99"	"12/31/2100"		1.74834
73181550	2001	"Iron or steel, threaded studs"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		1.9893
73181560	2001	"Iron or steel, screws and bolts, nesoi, having shanks or threads less than 6 mm in diameter"	"KG"	""	"B"	7	.062	.062	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	7	.012	.012	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/01"	"12/31/01"		2.46219
73181580	2001	"Iron or steel, screws and bolts, nesoi, having shanks or threads 6 mm or more in diameter"	"KG"	""	"B"	7	.085	.085	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	7	.019	.019	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/01"	"12/31/01"		2.1024
73181600	2001	"Iron or steel, nuts"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.005	.005	0	0	"1/1/98"	"12/31/2100"		2.10353
73181900	2001	"Iron or steel, threaded articles similar to screws, bolts, nuts, coach screws & screw hooks, nesoi"	"KG"	""	"B"	7	.057	.057	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/98"	"12/31/2100"		3.42809
73182100	2001	"Iron or steel, spring washers and other lock washers"	"KG"	""	"B"	7	.058	.058	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.35	.35	0	0	"1/1/98"	"12/31/2100"		3.5017
73182200	2001	"Iron or steel, washers (o/than spring washers and other lock washers)"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.006938	0	.013	0	"1/1/89"	"12/31/2100"		1.87384
73182300	2001	"Iron or steel, rivets"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	1	.006468	0	.022	0	"1/1/99"	"12/31/2100"		3.40159
73182400	2001	"Iron or steel, cotters and cotter pins"	"KG"	""	"B"	7	.038	.038	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		8.21988
73182900	2001	"Iron or steel, nonthreaded articles similar to rivets, cotters, cotter pins, washers and spring washers"	"KG"	""	"B"	7	.028	.028	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		5.36338
73191000	2001	"Iron or steel, sewing, darning or embroidery needles"	"K"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	0	0	0	0	0	"1/1/89"	"12/31/2100"		12.5997
73192000	2001	"Iron or steel, safety pins"	"GR"	""	"B"	7	.045	.045	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.35	.35	0	0	"1/1/99"	"12/31/2100"		.555237
73193010	2001	"Iron or steel, dressmakers' or common pins"	"KG"	""	"B"	7	.041	.041	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.35	.35	0	0	"1/1/99"	"12/31/2100"		8.65069
73193050	2001	"Iron or steel, pins (o/than safety pins, dressmakers' or common pins)"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.35	.35	0	0	"1/1/99"	"12/31/2100"		5.84895
73199000	2001	"Iron or steel, knitting needles, bodkins, crochet hooks, embroidery stilettos and similar articles for use in the hand"	"X"	""	"B"	7	.029	.029	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		
73201030	2001	"Iron or steel, leaf springs & leaves therefore, to be used in motor vehicles having a G.V.W. not exceeding 4 metric tons"	"KG"	""	"B"	7	.032	.032	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/99"	"12/31/2100"		1.23163
73201060	2001	"Iron or steel, leaf springs & leaves therefore, suitable for motor vehicle suspension (o/than for motor vehicles w/a G.V.W. o/4 metric tons)"	"KG"	""	"B"	7	.032	.032	0	0	"A+"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		"D"	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"12/21/00"	"9/30/08"		1.42301
73201090	2001	"Iron or steel, leaf springs & leaves therefore, not suitable for motor vehicle suspension"	"KG"	""	"B"	7	.032	.032	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/99"	"12/31/2100"		1.19084
73202010	2001	"Iron or steel, helical springs, suitable for motor-vehicle suspension"	"KG"	""	"B"	7	.032	.032	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.25	.25	0	0	"1/1/99"	"12/31/2100"		1.7734
73202050	2001	"Iron or steel, helical springs (o/than suitable for motor-vehicle suspension)"	"KG"	""	"B"	7	.039	.039	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		5.63667
73209010	2001	"Iron or steel, hairsprings"	"KG"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.65	.65	0	0	"1/1/99"	"12/31/2100"		25.9356
73209050	2001	"Iron or steel, springs (o/than leaf springs, helical springs or hairsprings)"	"KG"	""	"B"	7	.029	.029	0	0	"A"	""	""	""	""	"B"	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		4.26119
73211110	2001	"Iron or steel, portable non-electric domestic cooking appliances and plate warmers, for gas fuel or for both gas and other fuels"	"NO"	""	"B"	7	.057	.057	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/98"	"12/31/2100"		48.1486
73211130	2001	"Iron or steel, nonportable non-electric domestic stoves or ranges, for gas fuel or for both gas and other fuels"	"NO"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		258.083
73211160	2001	"Iron or steel, nonportable non-electric domestic cook. appl. (o/th stoves or ranges) & plate warmers, for gas fuel or both gas & other fuels"	"NO"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		39.901
73211200	2001	"Iron or steel, non-electric domestic cooking appliances and plate warmers, for liquid fuels"	"NO"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		13.9898
73211300	2001	"Iron or steel, non-electric domestic cooking appliances and plate warmers, for solid fuels"	"NO"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		14.0419
73218110	2001	"Iron or steel, portable non-electric domestic grates & warming appl. (o/cooking/plate warmers), for gas fuel or both gas and other fuels"	"NO"	""	"B"	7	.029	.029	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		44.2881
73218150	2001	"Iron or steel, nonportable non-electric domestic grates & warming appl. (o/than cooking/plate warmers), for gas fuel/both gas & other fuels"	"NO"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		91.0846
73218210	2001	"Iron or steel, portable non-electric domestic grates & warming appliances (o/than cooking/plate warmers) for liquid fuels"	"NO"	""	"B"	7	.029	.029	0	0	"A"	""	""	""	""	""	""	"CA"		0				"MX"	0	0	0	0		"E"		0	0	0		""	""		0				"IL"		0				"J"		0	0	0		""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		64.5059
73218250	2001	"Iron or steel, nonportable non-electric domestic grates & warming appliances (o/than cooking/plate warmers), for liquid fuels"	"NO"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		165.644
73218300	2001	"Iron or steel, non-electric domestic grates & warming appliances (o/than cooking/plate warmers), for solid fuels"	"NO"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		32.8293
73219010	2001	"Iron/steel, cooking chambers for nonportable non-electric domestic stoves or ranges, for gas or for gas and other fuels"	"X"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		
73219020	2001	"Iron/steel, top surface panels w/ or w/o burners/controls for nonportable non-elect. domest. stoves or ranges, for gas or gas & other fuels"	"X"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		
73219040	2001	"Iron/steel, door assmbly w/more than one of inner panel, out. panel, window, insul., for non-elect. stoves or ranges, for gas or gas & other"	"X"	""	"B"	0	0	0	0	0	""	""	""	""	""	""	""	""		0				""		0				""		0				""	""		0				""		0				""		0				""	""	7	.45	.45	0	0	"1/1/99"	"12/31/2100"		
